,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
150,4243,4249,3650.4112360898635,-20977.48257059396,4246,6,-17327.071334504093,3650.4112360898635,-13676.66009841423,608.4018726816439,-2279.443349735705,0.21067675925247983,0.7893232407475201
151,4249,4263,65371.037799388796,-42509.676286564514,4255,14,22861.36151282428,42509.676286564514,-19648.314773740232,3036.4054490403223,-1403.4510552671595,0.683897203906128,0.31610279609387204
152,4263,4288,84994.80232032375,-212043.93589406373,4279,25,-127049.13357373998,84994.80232032375,-42054.331253416225,3399.79209281295,-1682.173250136649,0.6689915934845185,0.33100840651548147
153,4288,4320,77307.95341920851,-106856.79418309673,4298,32,-29548.84076388822,77307.95341920851,47759.11265532029,2415.873544350266,1492.4722704787591,0.6181319818691507,0.3818680181308493
154,4320,4333,7229.168859806785,-4273.659843693189,4326,13,2955.509016113596,4273.659843693189,-1318.1508275795932,328.74306489947605,-101.39621750612255,0.7642711985311974,0.23572880146880254
155,4333,4337,1489.1253893526891,-149.63306960368755,4334,4,1339.4923197490016,149.63306960368755,1189.859250145314,37.408267400921886,297.4648125363285,0.11170879250112183,0.8882912074988781
156,4337,4360,101117.25955096616,-170936.87739223533,4351,23,-69819.61784126917,101117.25955096616,31297.641709696996,4396.402589172442,1360.767030856391,0.7636395797472479,0.23636042025275192
157,4360,4396,19548.731388273496,-443821.0949737113,4392,36,-424272.3635854378,19548.731388273496,-404723.63219716435,543.0203163409304,-11242.323116587899,0.046075900921453423,0.9539240990785466
158,4396,4578,4509.396288850182,-2260242.3645329988,4576,182,-2255732.9682441484,4509.396288850182,-2251223.571955298,24.77690268599001,-12369.36028546867,0.00199908249439661,0.9980009175056033
159,4578,4793,3239.6106172258224,-2296961.0158535326,4792,215,-2293721.4052363066,3239.6106172258224,-2290481.7946190806,15.067956359189871,-10653.4036959027,0.0014123819090802211,0.9985876180909197
160,4793,4998,20861.661716823226,-2082644.1793440327,4994,205,-2061782.5176272094,20861.661716823226,-2040920.8559103862,101.76420349669867,-9955.711492245786,0.01011826491808251,0.9898817350819175
161,4998,5059,3216.6307172579945,-614641.6984234238,5056,61,-611425.0677061658,3216.6307172579945,-608208.4369889079,52.73165110259008,-9970.630114572261,0.005260874777878455,0.9947391252221216
162,5059,5071,52888.23903711525,-5949.81061268679,5061,12,46938.428424428464,5949.81061268679,40988.61781174167,495.8175510572325,3415.7181509784727,0.12675777209426747,0.8732422279057325
163,5071,5142,71200.60981327633,-606347.3300484915,5132,71,-535146.7202352152,71200.60981327633,-463946.1104219388,1002.8254903278356,-6534.4522594639275,0.13304876423792944,0.8669512357620706
164,5142,5153,418.4863587845848,-129510.14389350027,5152,11,-129091.65753471568,418.4863587845848,-128673.17117593109,38.04421443496226,-11697.561015993735,0.003241776941875925,0.996758223058124
165,5153,5211,32253.506208534924,-555621.9633267836,5206,58,-523368.4571182487,32253.506208534924,-491114.95090971375,556.0949346299125,-8467.499153615754,0.061626767471100456,0.9383732325288995
166,5211,5215,1465.7542479845215,-7075.077041063532,5214,4,-5609.322793079011,1465.7542479845215,-4143.568545094489,366.4385619961304,-1035.8921362736223,0.26130681047505827,0.7386931895249418
167,5215,5334,51849.69072002569,-997673.9936751523,5321,119,-945824.3029551266,51849.69072002569,-893974.6122351009,435.711686722905,-7512.39169945463,0.05481957965980245,0.9451804203401976
168,5334,5359,76957.54000620291,-117124.04959563095,5344,25,-40166.50958942804,76957.54000620291,36791.03041677487,3078.3016002481163,1471.6412166709947,0.6765583050409669,0.3234416949590331
169,5359,5384,4540.6007603342605,-165691.06297963747,5382,25,-161150.4622193032,4540.6007603342605,-156609.86145896895,181.6240304133704,-6264.394458358758,0.02817615722476265,0.9718238427752374
170,5384,5408,105965.9387680513,-13939.671488251175,5390,24,92026.26727980013,13939.671488251175,78086.59579154896,580.8196453437989,3253.6081579812067,0.1514749201537043,0.8485250798462958
171,5408,5416,8801.611047716655,-14862.307038104998,5413,8,-6060.6959903883435,8801.611047716655,2740.9150573283114,1100.2013809645819,342.6143821660389,0.7625376774213816,0.23746232257861838
172,5416,5503,46801.59806370552,-750958.3103922651,5494,87,-704156.7123285596,46801.59806370552,-657355.1142648541,537.9494030310979,-7555.805911090277,0.0664647474692649,0.9335352525307351
173,5503,5507,27145.57445458141,-7181.375994339549,5504,4,19964.19846024186,7181.375994339549,12782.82246590231,1795.3439985848872,3195.7056164755777,0.3597127131670754,0.6402872868329246
174,5507,5513,3985.6736040221294,-47235.85432850473,5512,6,-43250.1807244826,3985.6736040221294,-39264.50712046047,664.2789340036883,-6544.084520076744,0.0921539179087398,0.9078460820912602
175,5513,5633,7263.724243992591,-1008507.525538212,5630,120,-1001243.8012942194,7263.724243992591,-993980.0770502269,60.531035366604925,-8283.16730875189,0.007254700837701483,0.9927452991622985
176,5633,5647,93384.98219668081,-5816.562159890056,5635,14,87568.42003679075,5816.562159890056,81751.85787690069,415.46872570643256,5839.418419778621,0.06642305705009069,0.9335769429499092
177,5647,5675,107384.77280349196,-53246.91114526743,5656,28,54137.86165822452,53246.91114526743,890.9505129570898,1901.6753980452654,31.81966117703892,0.9835429312191584,0.01645706878084163
178,5675,5704,156230.37800875373,-690.8636276024572,5677,29,155539.51438115127,690.8636276024572,154848.6507535488,23.822883710429558,5339.608646674097,0.004441724216198132,0.9955582757838018
179,5704,5839,66354.96891449527,-1054611.0116240708,5824,135,-988256.0427095755,66354.96891449527,-921901.0737950802,491.51828825552053,-6828.89684292652,0.06714349930263507,0.9328565006973649
180,5839,5863,99403.29151016695,-48497.53736229499,5848,24,50905.75414787196,48497.53736229499,2408.216785576966,2020.730723428958,100.34236606570691,0.952692641020865,0.047307358979134934
181,5863,5870,60467.90590420296,-14220.914048048478,5865,7,46246.991856154484,14220.914048048478,32026.077808106005,2031.5591497212113,4575.153972586572,0.30749922270146485,0.6925007772985352
182,5870,5880,17591.508478622356,-187.21339265803363,5871,10,17404.295085964324,187.21339265803363,17217.08169330629,18.721339265803362,1721.7081693306288,0.010756735146889785,0.9892432648531101
183,5880,5959,104014.51999696615,-530540.3522284712,5946,79,-426525.8322315051,104014.51999696615,-322511.31223453896,1316.639493632483,-4082.4216738549235,0.24386452621821572,0.7561354737817844
184,5959,6007,8423.26983425648,-397315.70725651184,6004,48,-388892.43742225535,8423.26983425648,-380469.16758799885,175.48478821367667,-7926.440991416643,0.021659639076783026,0.978340360923217
185,6007,6038,11459.378191371548,-217541.40079128332,6033,31,-206082.02259991178,11459.378191371548,-194622.64440854025,369.6573610119854,-6278.149819630331,0.055605908981293424,0.9443940910187066
186,6038,6063,153.4873953484639,-103666.54587652802,6062,25,-103513.05848117956,153.4873953484639,-103359.57108583109,6.139495813938556,-4134.382843433244,0.0014827829222761352,0.9985172170777239
187,6063,6076,19435.099106308287,-49610.731536794425,6070,13,-30175.632430486137,19435.099106308287,-10740.53332417785,1495.007623562176,-826.1948710906038,0.6440660075999999,0.3559339924000001
188,6076,6081,444.7774866159634,-10537.95623721449,6079,5,-10093.178750598527,444.7774866159634,-9648.401263982563,88.95549732319269,-1929.6802527965126,0.04406713658861813,0.9559328634113818
189,6081,6176,68469.84534546334,-638804.9284231665,6159,95,-570335.0830777031,68469.84534546334,-501865.23773223977,720.735214162772,-5282.791976128839,0.12005196134170643,0.8799480386582935
190,6176,6200,114713.21228709623,-19775.546776557647,6182,24,94937.66551053859,19775.546776557647,75162.11873398094,823.9811156899019,3131.754947249206,0.20830032706420884,0.7916996729357911
191,6200,6223,110375.15232068312,-3816.7328272159484,6203,23,106558.41949346717,3816.7328272159484,102741.68666625122,165.9449055311282,4467.029855054401,0.035818219201814855,0.9641817807981852
192,6223,6250,101920.49872502979,-29418.639790892383,6231,27,72501.8589341374,29418.639790892383,43083.21914324502,1089.5792515145326,1595.674783083149,0.4057639379649155,0.5942360620350845
193,6250,6255,2466.301103325861,-4817.602768228615,6253,5,-2351.301664902754,2466.301103325861,114.99943842310677,493.26022066517214,22.999887684621353,0.9554490317717175,0.04455096822828254
194,6255,6365,52341.09101010873,-999164.1381627312,6352,110,-946823.0471526225,52341.09101010873,-894481.9561425138,475.8281000918975,-8131.654146750126,0.055280753006080596,0.9447192469939194
195,6365,6444,3201.7523901349014,-806379.1595710401,6439,79,-803177.4071809052,3201.7523901349014,-799975.6547907704,40.5285112675304,-10126.274111275574,0.003986357635945988,0.9960136423640541
196,6444,6512,76394.05332268323,-327992.3324724372,6498,68,-251598.27914975394,76394.05332268323,-175204.2258270707,1123.4419606276947,-2576.53273275104,0.30363503908233286,0.6963649609176671
197,6512,6560,230098.58143335438,-30238.361650213337,6519,48,199860.21978314104,30238.361650213337,169621.8581329277,629.9658677127778,3533.7887111026607,0.15129755027300362,0.8487024497269964
198,6560,6583,98682.88316902223,-12399.250949937677,6564,23,86283.63221908455,12399.250949937677,73884.38126914688,539.0978673885946,3212.364403006386,0.1437033957779441,0.8562966042220559
199,6583,6607,120774.51258565279,-95209.88888370585,6591,24,25564.62370194694,95209.88888370585,-69645.2651817589,3967.0787034877435,-2901.8860492399544,0.5775366225183203,0.4224633774816798
200,6607,6631,84550.58320602513,-113595.78402460039,6615,24,-29045.200818575264,84550.58320602513,55505.38238744986,3522.9409669177135,2312.7242661437444,0.6036914089860391,0.396308591013961
201,6631,6650,57892.253705183495,-90530.31674046809,6639,19,-32638.06303528459,57892.253705183495,25254.190669898904,3046.960721325447,1329.167929994679,0.6962685432948331,0.3037314567051669
202,6650,6760,34668.870757949335,-891187.0863671445,6753,110,-856518.2156091952,34668.870757949335,-821849.3448512459,315.1715523449939,-7471.357680465871,0.04047651308068356,0.9595234869193164
203,6760,6769,18245.05317299884,-5942.521149843282,6764,9,12302.532023155558,5942.521149843282,6360.010873312276,660.2801277603646,706.6678748124751,0.48303236591121224,0.5169676340887878
204,6769,6824,214390.012517775,-196344.99035628996,6794,55,18045.022161485045,196344.99035628996,-178299.9681948049,3569.9089155689085,-3241.8176035419074,0.5240828306235222,0.47591716937647777
205,6824,6847,71529.4983204213,-25827.326468298583,6831,23,45702.17185212272,25827.326468298583,19874.84538382414,1122.9272377521122,864.12371234018,0.5651225187255293,0.4348774812744707
206,6847,6856,2753.6487608953903,-59625.027312216385,6855,9,-56871.378551320995,2753.6487608953903,-54117.729790425605,305.96097343282116,-6013.081087825067,0.04841888540490512,0.9515811145950949
207,6856,6893,22400.01793407472,-195586.70796997636,6887,37,-173186.69003590164,22400.01793407472,-150786.67210182693,605.4058901101275,-4075.3154622115385,0.12934029704841168,0.8706597029515883
208,6893,6943,39836.938602196984,-442606.92937839037,6935,50,-402769.9907761934,39836.938602196984,-362933.0521739964,796.7387720439397,-7258.661043479928,0.09890741493780533,0.9010925850621947
209,6943,6959,137131.4968334796,-650.6932652986306,6944,16,136480.80356818097,650.6932652986306,135830.11030288233,40.668329081164416,8489.381893930145,0.004767654119017312,0.9952323458809826
210,6959,6965,573.501137948786,-5889.959356881689,6964,6,-5316.458218932903,573.501137948786,-4742.957080984117,95.58352299146433,-790.4928468306862,0.10787278190326806,0.8921272180967319
211,6965,6991,20891.453317017753,-112548.84838450966,6985,26,-91657.39506749192,20891.453317017753,-70765.94175047416,803.5174352699136,-2721.766990402852,0.22792981735553725,0.7720701826444627
212,6991,7015,79212.31597762606,-113604.60412925476,6999,24,-34392.2881516287,79212.31597762606,44820.02782599736,3300.513165734419,1867.5011594165564,0.6386424181666717,0.3613575818333283
213,7015,7039,95793.06850098619,-89369.34996438786,7023,24,6423.718536598331,89369.34996438786,-82945.63142778953,3723.7229151828274,-3456.067976157897,0.5186394661819287,0.48136053381807126
214,7039,7064,70840.24746557586,-84360.32858456265,7052,25,-13520.081118986796,70840.24746557586,57320.16634658906,2833.609898623034,2292.8066538635626,0.552746712954603,0.447253287045397
215,7064,7088,110849.51585234619,-49187.83393726349,7071,24,61661.6819150827,49187.83393726349,12473.847977819212,2049.493080719312,519.7436657424672,0.7977050318705617,0.20229496812943823
216,7088,7113,134121.7733364125,-10918.08568816093,7093,25,123203.68764825157,10918.08568816093,112285.60196009063,436.7234275264372,4491.424078403626,0.08861817285317168,0.9113818271468282
217,7113,7125,6143.685537989453,-22146.911584463145,7119,12,-16003.226046473692,6143.685537989453,-9859.540508484239,511.9737948324544,-821.6283757070199,0.38390294057885993,0.6160970594211401
218,7125,7136,8517.647293531683,-7809.263981196205,7131,11,708.383312335478,7809.263981196205,-7100.880668860727,709.933089199655,-645.5346062600661,0.5237550784704417,0.4762449215295583
219,7136,7159,94604.24182661231,-42796.453193253066,7142,23,51807.78863335925,42796.453193253066,9011.33544010618,1860.7153562283943,391.7971930480948,0.8260621486109186,0.17393785138908138
220,7159,7265,711978.5522869086,-87794.74815651987,7167,106,624183.8041303888,87794.74815651987,536389.0559738689,828.2523410992441,5060.274112961028,0.14065528066502025,0.8593447193349798
221,7265,7279,49976.5302532451,-1536.6751634174052,7266,14,48439.855089827695,1536.6751634174052,46903.17992641029,109.7625116726718,3350.2271376007347,0.03172336417125461,0.9682766358287453
222,7279,7303,76082.90777854818,-59475.01937930308,7286,24,16607.8883992451,59475.01937930308,-42867.13098005798,2478.1258074709617,-1786.1304575024158,0.5811390435950812,0.4188609564049188
223,7303,7329,33144.84102795565,-102708.37815500642,7311,26,-69563.53712705077,33144.84102795565,-36418.69609909513,1274.801577998294,-1400.719080734428,0.47646859830344657,0.5235314016965534
224,7329,7375,188140.21059943317,-22223.921054546736,7335,46,165916.28954488644,22223.921054546736,143692.36849033972,483.128718577103,3123.7471410943417,0.1339465890631212,0.8660534109368789
225,7375,7401,63177.69472761075,-31706.61425786104,7383,26,31471.08046974971,31706.61425786104,-235.53378811133007,1219.4851637638862,-9.058991850435772,0.9926262382926677,0.007373761707332292
226,7401,7423,62995.0125864867,-11313.470417271174,7406,22,51681.54216921553,11313.470417271174,40368.07175194436,514.2486553305079,1834.9123523611072,0.21890736890607188,0.7810926310939281
227,7423,7441,70083.31383796516,-3551.826767978446,7424,18,66531.48706998672,3551.826767978446,62979.66030200827,197.32370933213588,3498.870016778237,0.053385651281808257,0.9466143487181917
228,7441,7447,6588.796704902748,-1576.9965896846843,7444,6,5011.800115218064,1576.9965896846843,3434.80352553338,262.8327649474474,572.4672542555633,0.3146567208249623,0.6853432791750377
229,7447,7458,1383.7990188863532,-55469.53271616831,7455,11,-54085.733697281954,1383.7990188863532,-52701.9346783956,125.7999108078503,-4791.084970763236,0.025585286993266676,0.9744147130067333
230,7458,7471,1655.62234052631,-23491.850830042422,7469,13,-21836.228489516114,1655.62234052631,-20180.606148989806,127.35556465587,-1552.354319153062,0.07581997693975395,0.9241800230602462
231,7471,7519,188876.6336157358,-121004.19095753417,7487,48,67872.44265820163,121004.19095753417,-53131.74829933254,2520.9206449486287,-1106.9114229027612,0.6948835000627972,0.3051164999372029
232,7519,7536,54113.72504719332,-44524.32588149022,7526,17,9589.3991657031,44524.32588149022,-34934.92671578712,2619.0779930288368,-2054.9956891639486,0.5603416144266103,0.4396583855733896
233,7536,7569,100333.35041342836,-120813.93187743361,7556,33,-20480.581464005256,100333.35041342836,79852.7689494231,3040.4045579826775,2419.7808772552453,0.5568317402484325,0.4431682597515675
234,7569,7574,1103.497542230325,-9178.32663669302,7573,5,-8074.829094462695,1103.497542230325,-6971.33155223237,220.699508446065,-1394.266310446474,0.1366589347367175,0.8633410652632825
235,7574,7594,56937.0774085273,-758.0418357430935,7575,20,56179.03557278421,758.0418357430935,55420.99373704112,37.902091787154674,2771.049686852056,0.013493322340163578,0.9865066776598365
