,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
107,3508,3519,58950.58290467605,-9326.19573913618,3510,11,49624.38716553987,9326.19573913618,68276.77864381223,847.8359762851072,6206.979876710203,0.12017832838615283,0.8798216716138472
108,3519,3566,46253.24376130568,-357643.3404786873,3560,47,-311390.0967173816,46253.24376130568,-403896.584239993,984.1115693894826,-8593.544345531765,0.10275077515118419,0.8972492248488158
109,3566,3592,41141.52353674675,-191803.87263731903,3584,26,-150662.3491005723,41141.52353674675,-232945.39617406577,1582.3662898748748,-8959.438314387146,0.1501039290023578,0.8498960709976422
110,3592,3665,457375.92498086934,-17520.021021924807,3595,73,439855.90395894455,17520.021021924807,474895.94600279414,240.0002879715727,6505.423917846495,0.0355797175460911,0.9644202824539089
111,3665,3690,23795.31406982809,-21964.846091893312,3676,25,1830.467977934779,21964.846091893312,45760.160161721404,878.5938436757325,1830.4064064688562,0.3243240171826632,0.6756759828173368
112,3690,3711,23144.754645986082,-72471.51262660822,3703,21,-49326.75798062214,23144.754645986082,-95616.2672725943,1102.1311736183848,-4553.155584409253,0.1948851085321037,0.8051148914678964
113,3711,3756,1487.3564408410439,-537784.4282332581,3754,45,-536297.0717924171,1487.3564408410439,-539271.7846740991,33.052365352023195,-11983.817437202202,0.0027504970841073615,0.9972495029158928
114,3756,3781,26241.15202090995,-259829.56143607685,3777,25,-233588.4094151669,26241.15202090995,-286070.7134569868,1049.6460808363981,-11442.828538279473,0.08402227043393301,0.915977729566067
115,3781,3808,39512.54933089373,-256521.45730152298,3799,27,-217008.90797062925,39512.54933089373,-296034.00663241674,1463.427752996064,-10964.222467867286,0.11775578866383636,0.8822442113361636
116,3808,3830,20601.113226245758,-240462.37402422784,3823,22,-219861.26079798208,20601.113226245758,-261063.4872504736,936.4142375566254,-11866.522147748801,0.07314058348609738,0.9268594165139026
117,3830,3877,1654.0980845999438,-570217.5239336018,3875,47,-568563.4258490019,1654.0980845999438,-571871.6220182017,35.19357626808391,-12167.481319536208,0.0028840870193292375,0.9971159129806708
118,3877,3905,50435.883781513316,-242166.82330355616,3895,28,-191730.93952204284,50435.883781513316,-292602.7070850695,1801.2815636254757,-10450.096681609624,0.14702685098519783,0.8529731490148021
119,3905,3929,83919.2511097376,-49180.72205650066,3911,24,34738.52905323694,49180.72205650066,133099.97316623825,2049.196752354194,5545.832215259928,0.26980762826477045,0.7301923717352297
120,3929,3952,76350.31391666183,-11564.767980033494,3932,23,64785.54593662834,11564.767980033494,87915.08189669532,502.81599913189103,3822.3948650737098,0.11625236662865958,0.8837476333713404
121,3952,3980,92022.53269091227,-194965.16619200233,3966,28,-102942.63350109007,92022.53269091227,-286987.6988829146,3286.5190246754382,-10249.560674389808,0.24279696173053664,0.7572030382694634
122,3980,4001,76878.1812960473,-1347.6086624366408,3983,21,75530.57263361066,1347.6086624366408,78225.78995848395,64.17184106841147,3725.037617070664,0.016935416681855057,0.983064583318145
123,4001,4022,48165.605696680024,-194640.8509437148,4016,21,-146475.24524703476,48165.605696680024,-242806.4566403948,2293.600271270477,-11562.212220971182,0.16553343750536045,0.8344665624946396
124,4022,4046,60336.44789853194,-199101.88526660696,4040,24,-138765.437368075,60336.44789853194,-259438.3331651389,2514.0186624388307,-10809.930548547454,0.1886841973523805,0.8113158026476196
125,4046,4070,46550.32197946909,-165314.0247760606,4065,24,-118763.7027965915,46550.32197946909,-211864.3467555297,1939.5967491445454,-8827.681114813737,0.18013807887665192,0.8198619211233481
126,4070,4093,22379.56121914436,-191164.39721221742,4090,23,-168784.83599307307,22379.56121914436,-213543.95843136177,973.0244008323635,-9284.519931798337,0.09485939024772579,0.9051406097522743
127,4093,4171,425483.22183021245,-176932.77285584778,4110,78,248550.44897436467,176932.77285584778,602415.9946860602,2268.368882767279,7723.2819831546185,0.2270264356918144,0.7729735643081856
128,4171,4180,8436.545674521905,-16580.4729910923,4174,9,-8143.927316570396,8436.545674521905,-25017.018665614207,937.3939638357673,-2779.6687406238007,0.25218675022918585,0.7478132497708141
129,4180,4193,64395.8177966326,-13560.568542864243,4182,13,50835.24925376836,13560.568542864243,77956.38633949684,1043.1206571434034,5996.645103038218,0.1481754780881362,0.8518245219118638
130,4193,4243,188206.5350869127,-134534.97852871707,4206,50,53671.55655819565,134534.97852871707,322741.51361562975,2690.699570574341,6454.830272312595,0.2942092603488764,0.7057907396511236
131,4243,4263,63656.73296524313,-56009.790211595646,4254,20,7646.942753647483,56009.790211595646,119666.52317683877,2800.4895105797823,5983.326158841939,0.31882380231735347,0.6811761976826466
132,4263,4288,77667.9755554162,-182118.08959983286,4279,25,-104450.11404441667,77667.9755554162,-259786.06515524906,3106.7190222166478,-10391.442606209963,0.23015867699154058,0.7698413230084593
133,4288,4323,85480.94749852808,-100669.63071741608,4299,35,-15188.683218887993,85480.94749852808,-186150.57821594417,2442.312785672231,-5318.587949026976,0.31469450121331677,0.6853054987866831
134,4323,4337,33440.89921384432,-4832.278423842702,4325,14,28608.62079000162,4832.278423842702,38273.177637687026,345.162744560193,2733.7984026919303,0.11210363757536855,0.8878963624246314
135,4337,4360,96278.6229450718,-150913.32886931632,4350,23,-54634.705924244525,96278.6229450718,-247191.9518143881,4186.027084568339,-10747.476165842962,0.28031112421347265,0.7196888757865274
136,4360,4383,64918.23042996684,-161439.16934786146,4376,23,-96520.93891789461,64918.23042996684,-226357.3997778283,2822.5317578246454,-9841.626077296884,0.2228755985650237,0.7771244014349764
137,4383,4396,21750.47213060854,-77167.71024551943,4391,13,-55417.238114910884,21750.47213060854,-98918.18237612797,1673.1132408160415,-7609.090952009844,0.1802495620716007,0.8197504379283993
138,4396,4407,77496.85820210873,-4612.995222163763,4398,11,72883.86297994497,4612.995222163763,82109.8534242725,419.3632020148876,7464.532129479318,0.053192385791784376,0.9468076142082156
139,4407,4431,39284.430195069945,-161883.3417514014,4425,24,-122598.91155633146,39284.430195069945,-201167.77194647136,1636.8512581279144,-8381.99049776964,0.16337729430294554,0.8366227056970545
140,4431,4456,50410.04635091161,-159288.48449487682,4448,25,-108878.4381439652,50410.04635091161,-209698.53084578842,2016.4018540364643,-8387.941233831538,0.19380386027328267,0.8061961397267173
141,4456,4480,58067.31120796122,-170560.86219686145,4471,24,-112493.55098890023,58067.31120796122,-228628.17340482265,2419.4713003317174,-9526.173891867611,0.20254002704782037,0.7974599729521795
142,4480,4504,51067.57739169792,-158217.59024672452,4494,24,-107150.0128550266,51067.57739169792,-209285.16763842246,2127.81572465408,-8720.215318267603,0.19614764340506524,0.8038523565949348
143,4504,4528,71629.34164649685,-138366.02476733815,4519,24,-66736.6831208413,71629.34164649685,-209995.366413835,2984.5559019373686,-8749.806933909791,0.25434324331781233,0.7456567566821876
144,4528,4545,5732.412477401474,-139603.06339777532,4544,17,-133870.65092037385,5732.412477401474,-145335.47587517678,337.20073396479256,-8549.145639716282,0.03794593635956943,0.9620540636404307
145,4545,4550,31902.919796084207,-5719.28505748586,4546,5,26183.634738598346,5719.28505748586,37622.20485357007,1143.8570114971722,7524.440970714013,0.13195866291682176,0.8680413370831782
146,4550,4578,111907.49068113546,-113446.08830675152,4566,28,-1538.5976256160648,111907.49068113546,-225353.57898788698,3996.6960957548376,-8048.342106710249,0.33181265418792033,0.6681873458120796
147,4578,4600,88978.25511229022,-74183.21903742549,4591,22,14795.036074864736,74183.21903742549,163161.4741497157,3371.9645017011585,7416.430643168896,0.3125547828403882,0.6874452171596117
148,4600,4623,50113.66850588509,-126021.2663508011,4616,23,-75907.59784491602,50113.66850588509,-176134.9348566862,2178.855152429787,-7658.040645942878,0.22149824467900114,0.7785017553209989
149,4623,4648,76626.01807984218,-127964.51386285231,4639,25,-51338.495783010134,76626.01807984218,-204590.5319426945,3065.040723193687,-8183.62127770778,0.27248047127276603,0.727519528727234
150,4648,4673,73197.4080246308,-103819.05334835198,4662,25,-30621.645323721183,73197.4080246308,-177016.46137298277,2927.896320985232,-7080.65845491931,0.2925393712221171,0.7074606287778828
151,4673,4696,99407.13682531985,-95310.14677442222,4687,23,4096.990050897628,95310.14677442222,194717.28359974205,4143.919424974879,8465.968852162698,0.3286245947545811,0.6713754052454189
