,f,max
549.0,80.72071403667884,
550.0,58.03002120249266,
551.0,109.98097929035129,
552.0,168.7277717636233,
553.0,274.6426087244088,
554.0,127.41988601990055,
555.0,191.97016317903967,
556.0,162.4171704186336,
557.0,188.615274169387,
558.0,131.63277484496743,
559.0,36.498908003394405,
560.0,275.0767746395022,
561.0,83.4984026248384,
562.0,123.01716580934044,
563.0,98.97660972905012,
564.0,114.35862205799062,
565.0,144.77097161582964,
566.0,145.30671588373892,
567.0,116.82161813015162,
568.0,230.4567125050369,
569.0,77.41017433264464,
570.0,55.58691205501586,
571.0,80.53956391305448,
572.0,190.16356632754622,
573.0,85.71909824099153,
574.0,111.11379415764803,
575.0,143.46717436260263,
576.0,119.5729089792136,
577.0,57.196530879560754,
578.0,44.94299382686045,
579.0,195.350444825875,
580.0,49.168020143412875,
581.0,34.23876379508938,
582.0,27.13131653606882,
583.0,105.11150101025618,
584.0,172.02735919022024,
585.0,119.29734755966913,
586.0,82.24070677516995,
587.0,138.2342503424713,
588.0,142.47624017263985,
589.0,107.03167888534342,
590.0,162.31218023397773,
591.0,84.99532506940021,
592.0,162.07183611366148,
593.0,154.18206027740396,
594.0,45.215626057442776,
595.0,116.7492374451438,
596.0,180.12935593166983,
597.0,23.378016403084402,
598.0,102.81419663779016,
599.0,92.62463457865525,
600.0,117.56630619013674,
601.0,68.68462950511186,
602.0,117.91397508946565,
603.0,118.3064771214822,
604.0,97.49618065332936,
605.0,178.90558425663093,
606.0,25.648220099802277,
607.0,202.1286951619406,
608.0,216.9783886011982,
609.0,47.77466345269403,
610.0,112.95080652416306,
611.0,78.1563631900061,
612.0,263.44556290226643,
613.0,158.2246910257461,
614.0,200.46864767140266,
615.0,217.21389681722474,
616.0,270.4851190090395,
617.0,164.0488500673849,
618.0,119.04653712600233,
619.0,83.13365388884534,
620.0,150.24222626789063,
621.0,73.53542660573488,
622.0,107.6863107150373,
623.0,41.78204727297361,
624.0,255.40262850810345,
625.0,56.53355298233137,
626.0,77.24223187579486,
627.0,151.04577056301298,
628.0,212.68259286508928,
629.0,96.39857853803406,
630.0,183.73639111856406,
631.0,101.16990397714234,
632.0,253.3013483648779,
633.0,123.43762172604146,
634.0,19.058803333261746,
635.0,208.2411912866759,
636.0,67.73442396891423,
637.0,64.07513803813801,
638.0,153.0356419376515,
639.0,173.26909295971214,
640.0,104.44908368067178,
641.0,237.17962182709073,
642.0,142.6645088134179,
643.0,200.67915015720897,
644.0,273.2246770076478,
645.0,210.62830548395056,
646.0,45.601155975653604,
647.0,262.7691582705541,
648.0,274.73720827246564,
649.0,159.43381212106914,
650.0,177.1121121051724,
651.0,97.79803977320564,
652.0,35.01537046891969,
653.0,234.3708222474172,
654.0,212.0737082461136,
655.0,134.55588363715532,
656.0,183.13084348634555,
657.0,72.29582041804689,
658.0,98.84384788075782,
659.0,66.45514921182333,
660.0,86.12477776581088,
661.0,85.45118015034916,
662.0,58.442667795735815,
663.0,92.90936030431507,
664.0,253.7360389327859,
665.0,24.27046858196719,
666.0,182.4734963695624,
667.0,126.18373675255783,
668.0,49.68263880943004,
669.0,42.28594907508481,
670.0,153.23805694368806,
671.0,182.26089202595875,
672.0,230.53822706554132,
673.0,86.71583066732997,
674.0,119.55949261999028,
675.0,66.4201038865195,
676.0,110.62786742335828,
677.0,18.629041412895432,
678.0,280.8188581151861,
679.0,96.01479321400078,
680.0,131.69214700008024,
681.0,105.14510565021124,
682.0,104.56837065810205,
683.0,219.81427343263223,
684.0,22.813668686918714,
685.0,165.31840000689684,
686.0,36.724494209053475,
687.0,42.412299724091106,
688.0,187.64041581856978,
689.0,33.3312238250172,
690.0,145.1194496469439,
691.0,245.78748752725843,
692.0,191.24503522883344,
693.0,126.5832388873842,
694.0,350.8352422313395,
695.0,67.37149527143664,
696.0,122.83373614016271,
697.0,175.95839064545422,
698.0,198.8466188592334,
699.0,51.14200710823117,
700.0,89.44167029720492,
701.0,199.22220378929364,
702.0,75.96324757445142,
703.0,179.9372352046658,
704.0,207.3099602934888,
705.0,71.60671919285615,
706.0,183.74875397244534,
707.0,125.58578058511056,
708.0,109.02946571273331,
709.0,181.23329676783618,
710.0,124.15879014483214,
711.0,125.83900100019129,
712.0,98.93912632863697,
713.0,174.49297986675947,
714.0,73.2201501534468,
715.0,134.3114567338121,
716.0,101.70186650539353,
717.0,37.363790036281,
718.0,193.91396796727827,
719.0,51.40865220229317,
720.0,172.6499375868066,
721.0,215.32769392012653,
722.0,109.66071579115,
723.0,135.91649390534087,
724.0,59.451732046434124,
725.0,599.4821168922394,
726.0,112.30551445214003,
727.0,236.65831767075693,
728.0,655.1994738172937,
729.0,1244.2699376189285,
730.0,436.1249504187169,
731.0,1006.0068481781861,
732.0,680.5626965091216,
733.0,409.00816915364334,
734.0,210.21937547792973,
735.0,343.2346246605549,
736.0,78.03472344704785,
737.0,154.57138331006877,
738.0,60.82415093070297,
739.0,146.0184425532164,
740.0,13.58120745920795,
741.0,111.51928599321552,
742.0,262.49973762222254,
743.0,87.97353456106687,
744.0,153.08006023952672,
745.0,75.68813024183646,
746.0,291.96409168483126,
747.0,162.54679724278168,
748.0,267.4255549458663,
749.0,173.82879282162045,
750.0,80.06023937548932,
751.0,80.70240088049796,
752.0,252.26517059648307,
753.0,318.5492359131338,
754.0,210.03289607017862,
755.0,160.49063675828842,
756.0,127.34770076268673,
757.0,103.14296463000686,
758.0,17.125245869065505,
759.0,178.68414299213723,
760.0,132.64903575108147,
761.0,107.81493499300724,
762.0,146.8560068957962,
763.0,83.14986325666567,
764.0,234.7639677586197,
765.0,173.89178219981267,
766.0,212.6744245161046,
767.0,97.0703233647159,
768.0,174.17275958025874,
769.0,206.9304591410382,
770.0,38.244474748191536,
771.0,80.22762297250208,
772.0,223.008177663236,
773.0,233.51729484162882,
774.0,122.63581981971082,
775.0,66.29490544541834,
776.0,45.68022713607881,
777.0,269.92455287522154,
778.0,94.44398011046336,
779.0,167.46285229118726,
780.0,66.04868716928745,
781.0,64.91546512445673,
782.0,412.54000538098336,
783.0,127.32343802137925,
784.0,57.411153073686265,
785.0,26.619230640357934,
786.0,23.03135972776948,
787.0,100.11652735329268,
788.0,285.2897449880986,
